CH4	H2O	H2	NH3	Pt
-1.2998484463E-01	-1.6100487680E-01	-2.8330661246E-02	-1.5371545574E-01	-1.1929421165E+01
3.9304045620E-01	4.6817166272E-01	8.3897134429E-02	4.2266731653E-01	4.3210578506E+01
-8.2021463553E-01	-9.7204690202E-01	-1.5057980858E-01	-8.5693876669E-01	-8.8112438904E+01
1.6001655055E-01	2.3428204560E-01	3.3062663442E-02	2.0656687751E-01	2.2871899365E+01
2.4312662073E-02	5.6136413964E-02	-2.9278228394E-03	4.5789160125E-02	8.4802711038E+00
7.1104903740E-02	5.5101108820E-02	1.8110211549E-02	5.0905105022E-02	5.7038488153E+00
-1.3777319279E-01	-1.2814565234E-01	-3.3265840037E-02	-1.2783488201E-01	-8.0583028768E+00
-5.9485054174E-02	-6.2433152254E-02	-6.3899774717E-03	-5.4249204908E-02	-8.9029993169E+00
4.6771012702E-01	5.3857210875E-01	9.4008449468E-02	4.6956385452E-01	4.6975391905E+01
2.6799094052E-02	3.1884315457E-02	4.6102794308E-03	3.2357405319E-02	1.9351267454E+00
-5.0421755664E-01	-5.4300770755E-01	-9.7798929983E-02	-4.8500025482E-01	-4.6464639986E+01
-2.2277116628E-01	-2.2650321752E-01	-5.6147666982E-02	-2.1170666639E-01	-1.7206439764E+01
1.5288043270E-01	2.2740756613E-01	1.9461378371E-02	1.9045495682E-01	2.7286916579E+01
-1.0910345415E+00	-1.2671545404E+00	-2.2591865754E-01	-1.1274710915E+00	-1.1570572350E+02
-8.1175308739E-01	-9.7407487616E-01	-1.6084217201E-01	-8.6241609203E-01	-9.1284195349E+01
8.1668131866E-03	1.9944344243E-02	5.0681607007E-03	2.1413841380E-02	3.9504721260E+00
1.5934538863E-01	1.5213764400E-01	3.1093578621E-02	1.4467601553E-01	1.1437489362E+01
-5.0558429645E-01	-5.2751678128E-01	-1.1432790205E-01	-4.7685788059E-01	-4.0347083022E+01
2.0357542033E-02	-5.8372322327E-03	8.4186721798E-03	5.9607714091E-03	-3.9165633768E+00
9.6330351978E-01	1.1466236024E+00	1.9793263787E-01	1.0078419505E+00	1.1011583464E+02
2.5498087703E-01	3.4617078443E-01	3.7995930433E-02	3.2106176612E-01	3.0052427089E+01
-5.1348314912E-01	-5.9876651535E-01	-1.1105324885E-01	-5.2539526060E-01	-5.6124421848E+01
6.3523218426E-02	8.1614120484E-02	5.0601224400E-03	6.6004537560E-02	9.0866903102E+00
-9.6049230502E-02	-1.0719892565E-01	-1.4290799661E-02	-9.8361609431E-02	-9.4186353919E+00
1.3473079566E-01	1.3431594964E-01	3.4566844054E-02	1.1628736719E-01	1.0333456400E+01
-3.4646123794E-01	-3.6888859740E-01	-7.1921009717E-02	-3.2217864582E-01	-3.3078003304E+01
2.2734892181E-01	2.2537440541E-01	4.9065348265E-02	1.9766849475E-01	1.9095573746E+01
2.1300028672E-01	2.5817840672E-01	3.7982164037E-02	2.1726805753E-01	2.8002193261E+01
-7.9550419490E-02	-9.1405212349E-02	-1.1363981934E-02	-9.2198528886E-02	-2.7965892107E+00
1.0568808547E+00	1.2070450796E+00	2.0701680334E-01	1.0743901704E+00	1.0596876102E+02
-3.4940210654E-02	-7.3363673154E-02	-1.2836713243E-02	-4.9982442176E-02	-1.3974203591E+01
-2.7816796378E-01	-3.3952986025E-01	-4.6995577769E-02	-2.9167944298E-01	-3.0981795128E+01
3.0189564339E-01	3.0239210492E-01	5.5220117420E-02	3.0084266940E-01	1.3654174811E+01
4.1024445588E-01	4.7253577726E-01	9.0453302412E-02	4.1937661265E-01	4.5833132641E+01
-2.9572345405E-01	-3.7034814876E-01	-5.8678007707E-02	-3.1817122497E-01	-3.4969027734E+01
-1.5818009426E-03	-9.6190810738E-03	5.4623458586E-03	-7.1558414727E-04	-3.1511329175E+00
9.3238099480E-01	1.0566681390E+00	1.9332435908E-01	9.2910947142E-01	9.4583957893E+01
-8.2461569858E-03	-2.6751486266E-02	-3.3325282672E-03	-2.0375623208E-02	-4.6200620835E+00
4.7416027462E-01	5.5668012655E-01	8.3996759719E-02	4.5549987214E-01	6.1144572270E+01
1.5906528515E-01	1.7909555505E-01	3.3353179998E-02	1.6590436345E-01	1.3225011899E+01
-5.4910013270E-02	-9.4173338173E-02	-7.4912654992E-03	-8.7749843805E-02	-8.8746765824E+00
-1.2942721816E-01	-1.8460003391E-01	-1.9763522640E-02	-1.2428230507E-01	-3.0240428221E+01
4.2475048453E-01	5.4182970372E-01	7.1215447748E-02	4.5969195960E-01	5.5710492323E+01
-5.5252372111E-01	-6.3053072500E-01	-1.0191844711E-01	-5.7424896890E-01	-5.0236111779E+01
-1.8420600724E-02	-3.6538107011E-02	-6.6891403935E-03	-3.9318340973E-02	-2.1778348890E+00
-1.9693070402E-01	-2.0723939165E-01	-4.2608422914E-02	-1.9010788436E-01	-1.6604532671E+01
-3.7607117312E-01	-4.5259273280E-01	-7.5944589317E-02	-4.0305952561E-01	-3.9744758981E+01
9.9930076293E-02	1.1866110459E-01	1.5865950560E-02	8.3363477166E-02	1.8286165604E+01
2.4322264703E-01	2.4645864536E-01	5.1507618945E-02	1.9966256140E-01	2.3454761778E+01
-3.3026271895E-02	7.4927697229E-03	-1.5564314358E-02	-2.2558417316E-02	1.1645900042E+01
-1.6925572610E-02	-2.4459097255E-02	-2.5385519752E-03	-3.1815626781E-02	7.5467669022E-01
-3.9740004875E-01	-4.3097301613E-01	-7.7463530298E-02	-3.8592645289E-01	-3.7624845719E+01
1.2975114662E-01	1.8179196067E-01	1.8265955564E-02	1.6265294019E-01	2.1219043934E+01
-1.8354498798E-02	-2.5448390440E-02	-9.9860891167E-03	-7.1349545470E-03	-6.7296194813E+00
-1.9373876885E-01	-2.5023884559E-01	-3.3596681227E-02	-2.1481146598E-01	-2.4212167830E+01
-1.8604324443E-01	-2.3176730779E-01	-3.5708991525E-02	-2.0998687947E-01	-2.0665082285E+01
1.4776756061E-01	2.1860682312E-01	2.9418322214E-02	1.9561465046E-01	1.9996138596E+01
6.7415659544E-04	-1.6204462112E-02	1.8927756771E-03	-2.0015808284E-04	-5.9862717746E+00
-3.6836271328E-01	-4.1460653911E-01	-7.5426025429E-02	-3.6889013036E-01	-3.4161741648E+01
-1.0112187556E+00	-1.1476131265E+00	-1.9751063297E-01	-1.0027657591E+00	-1.0453779126E+02
5.6064821857E-02	5.0738371394E-02	4.0975539771E-03	2.7044263219E-02	1.0159343615E+01
1.2384324875E-01	2.0061827484E-01	2.2917508871E-02	1.6189606119E-01	2.4600417858E+01
-4.5080118773E-01	-4.9460314847E-01	-8.2039983199E-02	-4.3121807010E-01	-3.7769048628E+01
-2.4919858221E-01	-2.6317708811E-01	-5.8939988786E-02	-2.3875774577E-01	-2.0615859506E+01
7.7419619844E-01	8.8273518473E-01	1.5279245442E-01	7.7739558304E-01	7.9105228389E+01
1.3192504704E-01	1.1046286944E-01	2.7994046032E-02	1.0084390058E-01	6.2589781308E+00
4.2295301016E-01	4.4220834119E-01	7.7326696899E-02	4.1933656359E-01	3.0187086193E+01
1.0949434900E-01	9.3519768933E-02	1.8329940668E-02	9.6608725312E-02	3.6790787215E+00
3.6783995537E-01	4.0599260904E-01	6.3133661820E-02	3.5493861677E-01	3.1382079516E+01
1.2509260399E-02	2.3206130459E-02	-1.9091351347E-03	2.6535527216E-03	6.4293536281E+00
-3.7098769104E-01	-4.3273469798E-01	-7.0798129074E-02	-3.9036986050E-01	-3.6509591881E+01
-1.2917572509E-01	-7.9335304494E-02	-2.8858958663E-02	-7.2734680545E-02	-2.0927601081E+00
4.8438008255E-02	6.9726467650E-02	1.0255098741E-02	6.2431449197E-02	8.6653882801E+00
2.9221867737E-01	3.1218302944E-01	5.1556181720E-02	2.7514903239E-01	2.6758087122E+01
6.8051281054E-01	8.3953920348E-01	1.2460112743E-01	7.4478483533E-01	7.6718545707E+01
4.6331641403E-01	5.3434447861E-01	9.3587991030E-02	4.7258988735E-01	4.9778549045E+01
2.3148366165E-02	1.8998475138E-02	-1.5087474089E-03	1.1023113850E-02	1.1574244511E-01
1.0114327776E-01	1.0998017388E-01	1.6734959639E-02	6.3268471893E-02	1.6718719713E+01
5.7586270046E-01	6.5547863951E-01	1.1915243864E-01	5.7402147143E-01	6.0147148653E+01
2.6716622073E-01	2.9396500504E-01	5.0089555076E-02	2.6771491673E-01	2.3026353628E+01
-6.5158932809E-01	-7.8535653613E-01	-1.3442388499E-01	-6.9858322616E-01	-7.3937164155E+01
-2.6118815821E-01	-3.0228156158E-01	-5.3544242440E-02	-2.6485720665E-01	-2.6832681553E+01
1.0443357565E-01	1.4942482688E-01	2.5555782697E-02	1.3535505145E-01	1.4906826420E+01
9.7868992661E-02	1.0488423087E-01	1.9945668640E-02	1.0048637798E-01	5.4154850164E+00
2.3277303113E-01	2.7532702704E-01	4.1190171987E-02	2.5510202294E-01	2.4995890108E+01
-4.7817753034E-01	-5.7015780443E-01	-9.5988342649E-02	-5.0386470455E-01	-5.3779488895E+01
2.5895354132E-02	6.9195148526E-02	-4.0568356481E-03	5.2642121176E-02	8.8887746757E+00
3.9264153125E-01	4.2308517614E-01	7.4985082250E-02	3.6033246555E-01	3.7790546200E+01
4.5326053515E-01	5.3248171110E-01	8.7352682730E-02	4.8273525069E-01	4.8840594369E+01
-3.8761968146E-01	-4.6176121794E-01	-7.0950787802E-02	-4.0568666661E-01	-4.2653536060E+01
3.4385605211E-02	-6.6811071184E-03	3.4690622729E-03	1.3892344892E-03	-6.9798058771E+00
-2.0464005043E-02	-2.3607703673E-02	2.1397853555E-03	-2.6426757753E-02	-2.0176042763E+00
-2.0428152165E-01	-2.1877290883E-01	-4.0003715855E-02	-2.1175593027E-01	-1.2945980219E+01
-2.1886142980E-01	-2.9961466453E-01	-3.3825661700E-02	-2.5636159066E-01	-3.6047260169E+01
-9.3584118924E-02	-1.4453860215E-01	-1.0702783427E-02	-1.1411206952E-01	-2.1303115061E+01
-1.4081386386E-01	-9.0037098540E-02	-3.5370775955E-02	-8.6820968940E-02	-1.7834807787E+00
1.1298463218E-01	1.1184525657E-01	2.5378449341E-02	9.9835691762E-02	7.7107411081E+00
3.9611561489E-01	4.5094829036E-01	7.8322378408E-02	3.9816686381E-01	4.1316783845E+01
-3.0297824230E-01	-3.4482293153E-01	-5.2598596313E-02	-3.1250874833E-01	-3.0163806370E+01
7.7446196976E-01	8.8373528750E-01	1.6332266343E-01	7.8209535111E-01	8.1046957483E+01
3.0071098511E-01	3.6366173779E-01	4.5677326438E-02	3.2590028613E-01	3.2068971901E+01
2.4746525140E-01	2.6673781469E-01	4.4246260528E-02	2.2741177476E-01	2.1463140769E+01
3.6886057486E-01	3.9498151524E-01	8.4429000100E-02	3.5314540918E-01	3.2599450608E+01
2.1820748241E-01	2.9796823516E-01	3.9737025373E-02	2.5854430734E-01	3.1836080828E+01
3.4434602457E-01	3.5202090757E-01	7.3536468490E-02	2.9892812449E-01	3.3945994049E+01
5.2220069769E-01	6.0191294485E-01	1.0405231636E-01	5.3852967019E-01	5.2628637316E+01
-4.4846757049E-01	-5.1085475546E-01	-9.0086518314E-02	-4.5893644882E-01	-4.2460809455E+01
5.9690778210E-01	6.8370258653E-01	1.2320790932E-01	6.0996324405E-01	6.0744869953E+01
-1.0783038155E+00	-1.2161248904E+00	-2.1580465040E-01	-1.0724996023E+00	-1.1005107610E+02
2.9063500811E-01	3.4432100367E-01	5.5803084664E-02	3.0696157238E-01	3.0116191019E+01
-9.7596536414E-01	-1.1429851522E+00	-1.8842281429E-01	-1.0082453178E+00	-1.0447362447E+02
7.4666101652E-01	8.7409614620E-01	1.4320762418E-01	7.5705113942E-01	8.3887644716E+01
7.4100111919E-01	8.3718064326E-01	1.4535805735E-01	7.5430723649E-01	6.7523469163E+01
-7.1541903212E-02	-9.4171417801E-02	-1.1373618642E-02	-8.1001028841E-02	-1.0824747439E+01
-4.3075983953E-01	-5.2136639871E-01	-8.4007544184E-02	-4.5553455529E-01	-4.8410790071E+01
-4.1475795439E-01	-4.6204170274E-01	-9.1417366430E-02	-4.0853922463E-01	-4.2133766091E+01
-5.0066141214E-01	-6.0782466569E-01	-9.9837556559E-02	-5.3441714570E-01	-6.1308180557E+01
-6.2959914183E-01	-7.0335560480E-01	-1.3129364494E-01	-6.3384033884E-01	-6.1593521815E+01
5.0891730188E-01	5.8248781353E-01	9.5866078651E-02	4.9678495158E-01	5.4120977750E+01
4.0182261125E-01	4.6679647573E-01	7.8706938835E-02	4.2414056472E-01	3.9707382688E+01
2.2501722943E-01	2.6350363460E-01	4.0633166099E-02	2.3139747486E-01	2.3193317849E+01
2.3351140984E-01	3.1674060740E-01	4.8578482311E-02	2.7253920231E-01	3.6890154331E+01
4.2871652565E-01	4.4816227289E-01	8.2132992210E-02	3.9498038085E-01	3.9424391010E+01
-3.9161685680E-01	-4.3967963975E-01	-8.2927367035E-02	-3.9358776670E-01	-3.7414518003E+01
-1.2461010934E-01	-1.6350188308E-01	-2.1331474885E-02	-1.2755505308E-01	-1.9506886909E+01
5.0766049969E-01	5.9075590102E-01	1.0840130399E-01	5.1335308899E-01	5.7643380411E+01
-1.1971697657E-01	-1.2710499648E-01	-2.7361138559E-02	-1.0735869035E-01	-1.1385973009E+01
4.7047372854E-01	5.3400214085E-01	9.7187703757E-02	4.5325701659E-01	5.4231145081E+01
7.4045720885E-01	8.2259399012E-01	1.5040802687E-01	7.4864559921E-01	6.8421880471E+01
-3.8810967333E-02	-2.6352155460E-02	-9.7826549846E-03	-9.4702062688E-03	-5.4859433879E+00
-7.2097158942E-01	-8.0966850829E-01	-1.4920227280E-01	-7.2642633877E-01	-6.9158746476E+01
6.9839791430E-02	3.3384407777E-02	2.0847336018E-02	2.7485255613E-02	-9.8184345733E-01
1.9501480708E-02	2.9049717539E-02	6.4061972320E-03	4.5669453925E-02	-2.5045861725E+00
-9.3341091066E-02	-1.0724500879E-01	-1.2315149474E-02	-9.9213878290E-02	-8.6080917117E+00
2.5454412255E-02	3.6168910548E-02	2.2583820783E-03	4.7814104204E-02	-1.8830817259E+00
-6.0591962279E-01	-7.1469661732E-01	-1.2544618638E-01	-6.3146217457E-01	-6.4049148588E+01
-5.9611604434E-02	-1.3638736103E-01	-7.7186955342E-03	-1.0340861275E-01	-2.0913569572E+01
1.4943423544E-01	1.3704202305E-01	3.9490585814E-02	1.4170943648E-01	5.1302006645E+00
1.4888366305E-01	1.2513862658E-01	3.4721312539E-02	1.0905878599E-01	8.7216417924E+00
4.7382162977E-01	5.2969854153E-01	9.3358564053E-02	4.7792863537E-01	4.5907788099E+01
-3.9345263055E-01	-4.3468126486E-01	-7.1737692219E-02	-3.8974926056E-01	-3.8933734011E+01
4.6860895130E-01	6.1701526640E-01	9.5299643113E-02	5.3308843019E-01	6.4755925495E+01
-3.5758752787E-01	-4.2177358822E-01	-6.9536577833E-02	-3.6675755023E-01	-4.1783133734E+01
2.6476819697E-01	2.6960861220E-01	5.2585322907E-02	2.4555925928E-01	2.0502443037E+01
4.1852442056E-01	4.6548856890E-01	8.6483361734E-02	4.2783153179E-01	3.4175330846E+01

